time,RegionID,Zipcode,City,State,Metro,CountyName,SizeRank,AveragePrice,ROI,value
2016-02-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1526600.0
2016-02-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1314300.0
2016-02-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,964400.0
2016-02-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1234400.0
2016-02-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1505400.0
2016-02-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1372500.0
2016-02-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,428800.0
2016-02-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,454600.0
2016-02-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,579700.0
2016-03-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1533300.0
2016-03-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1329700.0
2016-03-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,986100.0
2016-03-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1257800.0
2016-03-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1532700.0
2016-03-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1377100.0
2016-03-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,435200.0
2016-03-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,458300.0
2016-03-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,577500.0
2016-04-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1540500.0
2016-04-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1343600.0
2016-04-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1001000.0
2016-04-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1291000.0
2016-04-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1565000.0
2016-04-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1378700.0
2016-04-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,438200.0
2016-04-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,464300.0
2016-04-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,581500.0
2016-05-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1546500.0
2016-05-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1344700.0
2016-05-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1019000.0
2016-05-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1325900.0
2016-05-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1585200.0
2016-05-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1378500.0
2016-05-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,438000.0
2016-05-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,474500.0
2016-05-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,587000.0
2016-06-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1550800.0
2016-06-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1345800.0
2016-06-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1047500.0
2016-06-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1351600.0
2016-06-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1586900.0
2016-06-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1377900.0
2016-06-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,438800.0
2016-06-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,477600.0
2016-06-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,583700.0
2016-07-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1559400.0
2016-07-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1344800.0
2016-07-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1067200.0
2016-07-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1368500.0
2016-07-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1563900.0
2016-07-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1374800.0
2016-07-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,441000.0
2016-07-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,470000.0
2016-07-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,581100.0
2016-08-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1568800.0
2016-08-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1351200.0
2016-08-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1076600.0
2016-08-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1382200.0
2016-08-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1538000.0
2016-08-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1369900.0
2016-08-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,443200.0
2016-08-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,464900.0
2016-08-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,593900.0
2016-09-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1567000.0
2016-09-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1364000.0
2016-09-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1098400.0
2016-09-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1387400.0
2016-09-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1548600.0
2016-09-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1369600.0
2016-09-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,446400.0
2016-09-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,464900.0
2016-09-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,611500.0
2016-10-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1561300.0
2016-10-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1384400.0
2016-10-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1127000.0
2016-10-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1398100.0
2016-10-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1584500.0
2016-10-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1372900.0
2016-10-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,449100.0
2016-10-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,462200.0
2016-10-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,638900.0
2016-11-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1574500.0
2016-11-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1391500.0
2016-11-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1142100.0
2016-11-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1425600.0
2016-11-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1612800.0
2016-11-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1373900.0
2016-11-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,450700.0
2016-11-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,455900.0
2016-11-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,664700.0
2016-12-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1600300.0
2016-12-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1370100.0
2016-12-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1157100.0
2016-12-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1450300.0
2016-12-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1616200.0
2016-12-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1372200.0
2016-12-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,453600.0
2016-12-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,453600.0
2016-12-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,681700.0
2017-01-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1613300.0
2017-01-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1355300.0
2017-01-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1174700.0
2017-01-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1461500.0
2017-01-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1615200.0
2017-01-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1372200.0
2017-01-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,456200.0
2017-01-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,455000.0
2017-01-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,683700.0
2017-02-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1619700.0
2017-02-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1343200.0
2017-02-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1196900.0
2017-02-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1457400.0
2017-02-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1612300.0
2017-02-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1374100.0
2017-02-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,456400.0
2017-02-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,452000.0
2017-02-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,663100.0
2017-03-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1644300.0
2017-03-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1330600.0
2017-03-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1229500.0
2017-03-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1450600.0
2017-03-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1607300.0
2017-03-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1374000.0
2017-03-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,459000.0
2017-03-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,444000.0
2017-03-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,631800.0
2017-04-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1684300.0
2017-04-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1336400.0
2017-04-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1269300.0
2017-04-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1440500.0
2017-04-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1615100.0
2017-04-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1375200.0
2017-04-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,469100.0
2017-04-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,437000.0
2017-04-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,613000.0
2017-05-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1726200.0
2017-05-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1376100.0
2017-05-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1302500.0
2017-05-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1430800.0
2017-05-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1621100.0
2017-05-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1374300.0
2017-05-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,482400.0
2017-05-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,432200.0
2017-05-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,606800.0
2017-06-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1763200.0
2017-06-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1401700.0
2017-06-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1321900.0
2017-06-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1424800.0
2017-06-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1603600.0
2017-06-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1368400.0
2017-06-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,491500.0
2017-06-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,430900.0
2017-06-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,598900.0
2017-07-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1789100.0
2017-07-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1405100.0
2017-07-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1340200.0
2017-07-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1452000.0
2017-07-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1598000.0
2017-07-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1360800.0
2017-07-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,498200.0
2017-07-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,437100.0
2017-07-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,601300.0
2017-08-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1803000.0
2017-08-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1406400.0
2017-08-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1372300.0
2017-08-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1506100.0
2017-08-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1623800.0
2017-08-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1360700.0
2017-08-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,505000.0
2017-08-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,445200.0
2017-08-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,611700.0
2017-09-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1818100.0
2017-09-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,1424700.0
2017-09-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,1411000.0
2017-09-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,1553100.0
2017-09-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,1638700.0
2017-09-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1365000.0
2017-09-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,510500.0
2017-09-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,451400.0
2017-09-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,616700.0
